#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000575_02601	1121403.AUCV01000046_gene1117	3.63e-110	326.0	COG0284@1|root,COG0284@2|Bacteria,1MWH5@1224|Proteobacteria,42Z8V@68525|delta/epsilon subdivisions,2WUJD@28221|Deltaproteobacteria,2MMN7@213118|Desulfobacterales	28221|Deltaproteobacteria	F	Orotidine 5'-phosphate decarboxylase / HUMPS family	-	-	4.1.1.23	ko:K01591	ko00240,ko01100,map00240,map01100	M00051	R00965	RC00409	ko00000,ko00001,ko00002,ko01000	-	-	-	OMPdecase
MGYG000000575_00397	941824.TCEL_02084	8.98e-38	138.0	28JAU@1|root,2Z95P@2|Bacteria,1UPNR@1239|Firmicutes,25HK6@186801|Clostridia,36IBI@31979|Clostridiaceae	186801|Clostridia	S	Mpv17 / PMP22 family	-	-	-	-	-	-	-	-	-	-	-	-	Mpv17_PMP22
MGYG000000575_02246	1232410.KI421413_gene633	5.38e-94	276.0	2AUXR@1|root,2ZBPW@2|Bacteria,1RAID@1224|Proteobacteria,42QWQ@68525|delta/epsilon subdivisions,2WMRI@28221|Deltaproteobacteria,43T93@69541|Desulfuromonadales	28221|Deltaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000575_03632	1214065.BAGV01000099_gene2076	7.71e-172	493.0	COG3969@1|root,COG3969@2|Bacteria,1NBDM@1224|Proteobacteria,1RYRP@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	phosphoadenosine phosphosulfate	ybdN	-	-	-	-	-	-	-	-	-	-	-	DUF3440,PAPS_reduct
MGYG000000575_01970	351627.Csac_0599	1.83e-67	223.0	COG0673@1|root,COG0673@2|Bacteria,1TP83@1239|Firmicutes,248XQ@186801|Clostridia,42EV2@68295|Thermoanaerobacterales	186801|Clostridia	S	PFAM oxidoreductase domain protein	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA,GFO_IDH_MocA_C
MGYG000000575_00958	1379698.RBG1_1C00001G1730	1.06e-107	323.0	COG3958@1|root,COG3958@2|Bacteria,2NQFH@2323|unclassified Bacteria	2|Bacteria	G	Transketolase, pyrimidine binding domain	tktC	-	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000	-	-	-	Transket_pyr,Transketolase_C,Transketolase_N
MGYG000000575_02550	1122919.KB905582_gene3713	6.86e-49	195.0	COG3525@1|root,COG3525@2|Bacteria	2|Bacteria	G	beta-N-acetylhexosaminidase activity	-	-	-	-	-	-	-	-	-	-	-	-	CBM_4_9,DUF4838,DUF4855,DUF4968,DUF5110,F5_F8_type_C,Glyco_hydro_20,Glyco_hydro_31,He_PIG,NPCBM_assoc,RicinB_lectin_2,Ricin_B_lectin
MGYG000000575_01048	313628.LNTAR_17603	4.62e-19	89.7	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	DUF1080,N_methyl,SBP_bac_10,T2SSG
MGYG000000575_03616	498761.HM1_1581	8.33e-20	95.5	COG0697@1|root,COG0697@2|Bacteria,1TRKE@1239|Firmicutes,24KDQ@186801|Clostridia	186801|Clostridia	EG	EamA-like transporter family	-	-	-	-	-	-	-	-	-	-	-	-	EamA
MGYG000000575_03225	313628.LNTAR_01742	8.7e-182	516.0	COG0505@1|root,COG0505@2|Bacteria	2|Bacteria	F	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	carA	GO:0000050,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005951,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0019627,GO:0019752,GO:0032991,GO:0034641,GO:0040007,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0071704,GO:0071941,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1902494	6.3.5.5	ko:K01955,ko:K01956	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R00256,R00575,R01395,R10948,R10949	RC00002,RC00010,RC00043,RC02750,RC02798,RC03314	ko00000,ko00001,ko00002,ko01000	-	-	iNJ661.Rv1383,iYO844.BSU15510	CPSase_L_D2,CPSase_L_D3,CPSase_sm_chain,GATase,MGS
MGYG000000575_00642	497964.CfE428DRAFT_5681	1.95e-85	270.0	COG0836@1|root,COG0836@2|Bacteria,46SAQ@74201|Verrucomicrobia	74201|Verrucomicrobia	M	Nucleotidyl transferase	manC	-	2.7.7.13	ko:K00971	ko00051,ko00520,ko01100,ko01110,map00051,map00520,map01100,map01110	M00114,M00361,M00362	R00885	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	MannoseP_isomer,NTP_transferase
MGYG000000575_00796	744872.Spica_2722	7.09e-145	426.0	COG0446@1|root,COG0446@2|Bacteria,2J5ZG@203691|Spirochaetes	203691|Spirochaetes	C	pyridine nucleotide-disulfide oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	Pyr_redox_2
MGYG000000575_01999	794903.OPIT5_12065	5.78e-13	73.9	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	CD225,DUF4339,N_methyl,SBP_bac_10,T2SSG
MGYG000000575_03812	1121447.JONL01000004_gene2772	8.57e-204	581.0	COG0531@1|root,COG0531@2|Bacteria,1MUP1@1224|Proteobacteria,42SHM@68525|delta/epsilon subdivisions,2WP3X@28221|Deltaproteobacteria,2M9Q9@213115|Desulfovibrionales	28221|Deltaproteobacteria	E	PFAM amino acid permease-associated region	-	-	-	ko:K20265	ko02024,map02024	-	-	-	ko00000,ko00001,ko02000	2.A.3.7.1,2.A.3.7.3	-	-	AA_permease_2
MGYG000000575_03071	1444711.CCJF01000005_gene1485	3.48e-81	252.0	COG1177@1|root,COG1177@2|Bacteria,2JFN9@204428|Chlamydiae	204428|Chlamydiae	P	Binding-protein-dependent transport system inner membrane component	potC	-	-	ko:K11070	ko02010,map02010	M00299	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.11.1	-	-	BPD_transp_1
MGYG000000575_01266	1460640.JCM19046_2155	1.96e-39	144.0	COG4821@1|root,COG4821@2|Bacteria,1TQS7@1239|Firmicutes,4HCR4@91061|Bacilli,1ZAP1@1386|Bacillus	91061|Bacilli	S	carbohydrate derivative metabolic process	-	-	-	-	-	-	-	-	-	-	-	-	SIS_2
MGYG000000575_00810	1123261.AXDW01000018_gene772	2.51e-49	166.0	COG0179@1|root,COG0179@2|Bacteria,1MVFA@1224|Proteobacteria,1RN6Y@1236|Gammaproteobacteria,1X54M@135614|Xanthomonadales	135614|Xanthomonadales	Q	fumarylacetoacetate hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	FAA_hydrolase
MGYG000000575_00803	1304880.JAGB01000002_gene1921	4.43e-73	237.0	COG1482@1|root,COG1482@2|Bacteria,1V0PH@1239|Firmicutes,2487K@186801|Clostridia	186801|Clostridia	G	mannose-6-phosphate isomerase, class I	manA	-	5.3.1.8	ko:K01809	ko00051,ko00520,ko01100,ko01110,ko01130,map00051,map00520,map01100,map01110,map01130	M00114	R01819	RC00376	ko00000,ko00001,ko00002,ko01000	-	-	iHN637.CLJU_RS19425	PMI_typeI
MGYG000000575_02301	1303518.CCALI_01306	3.58e-21	97.1	COG3209@1|root,COG3209@2|Bacteria	2|Bacteria	M	self proteolysis	-	-	-	-	-	-	-	-	-	-	-	-	ASH,CHU_C,Cadherin,FBA,Flg_new,GSDH,Gal_Lectin,Gln_amidase,Glyco_hydro_10,Gram_pos_anchor,HYR,Kelch_1,Kelch_6,Laminin_G_3,Lectin_C,NIDO,PKD,PPC,RHS_repeat,Reprolysin_3,Reprolysin_4,SprB,SpvB,TSP_3,TonB_C,Tox-HNH-EHHH,Tox-REase-9,Tox-URI2,Transposase_mut,VCBS
MGYG000000575_01357	1150621.SMUL_0339	9.1e-108	341.0	COG1242@1|root,COG4121@1|root,COG1242@2|Bacteria,COG4121@2|Bacteria,1MUYF@1224|Proteobacteria,42PX9@68525|delta/epsilon subdivisions,2YN2U@29547|Epsilonproteobacteria	29547|Epsilonproteobacteria	S	Radical SAM protein	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_30,Radical_SAM,Radical_SAM_C
MGYG000000575_01168	316274.Haur_0459	1e-24	110.0	COG1609@1|root,COG1609@2|Bacteria,2G6DT@200795|Chloroflexi,376ZH@32061|Chloroflexia	32061|Chloroflexia	K	periplasmic binding protein LacI transcriptional regulator	-	-	-	ko:K02529	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_3
MGYG000000575_03017	880073.Calab_0516	1.92e-157	479.0	COG0793@1|root,COG0793@2|Bacteria,2NNVZ@2323|unclassified Bacteria	2|Bacteria	M	Belongs to the peptidase S41A family	prc	-	3.4.21.102	ko:K03797	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Asp_protease_2,DUF3340,PDZ,PDZ_2,PG_binding_1,Peptidase_S41,Peptidase_S41_N
MGYG000000575_01986	332101.JIBU02000034_gene1832	1.24e-91	294.0	COG0305@1|root,COG0305@2|Bacteria,1TPCT@1239|Firmicutes,247W3@186801|Clostridia,36DTR@31979|Clostridiaceae	186801|Clostridia	L	Participates in initiation and elongation during chromosome replication	dnaB	-	3.6.4.12	ko:K02314	ko03030,ko04112,map03030,map04112	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB,DnaB_C,Intein_splicing,LAGLIDADG_3
MGYG000000575_03244	889378.Spiaf_0537	4.37e-47	157.0	COG0716@1|root,COG0716@2|Bacteria,2J6R6@203691|Spirochaetes	203691|Spirochaetes	C	Low-potential electron donor to a number of redox enzymes	-	-	-	ko:K03839	-	-	-	-	ko00000	-	-	-	Flavodoxin_1
MGYG000000575_03757	1536772.R70723_15915	8.53e-15	82.4	COG0614@1|root,COG2207@1|root,COG0614@2|Bacteria,COG2207@2|Bacteria,1TR63@1239|Firmicutes,4HB8N@91061|Bacilli,26RGN@186822|Paenibacillaceae	91061|Bacilli	P	ABC-type Fe3 -hydroxamate transport system, periplasmic component	-	-	-	ko:K02016	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	HTH_18,Peripla_BP_2
MGYG000000575_02015	278957.ABEA03000099_gene843	4.58e-64	222.0	COG3664@1|root,COG3664@2|Bacteria,46UDS@74201|Verrucomicrobia	74201|Verrucomicrobia	G	Glycosyl hydrolases family 39	-	-	-	-	-	-	-	-	-	-	-	-	Cellulase,Glyco_hydro_39
MGYG000000575_00089	349741.Amuc_2116	9e-200	561.0	COG1063@1|root,COG1063@2|Bacteria,46USX@74201|Verrucomicrobia,2IWQ1@203494|Verrucomicrobiae	203494|Verrucomicrobiae	E	Alcohol dehydrogenase GroES-like domain	-	-	-	-	-	-	-	-	-	-	-	-	ADH_N,ADH_zinc_N
MGYG000000575_01182	158190.SpiGrapes_2417	9.18e-57	199.0	COG0644@1|root,COG0644@2|Bacteria,2J7AH@203691|Spirochaetes	2|Bacteria	C	PFAM fumarate reductase succinate dehydrogenase flavoprotein	-	-	-	-	-	-	-	-	-	-	-	-	FAD_oxidored
MGYG000000575_00341	411470.RUMGNA_03031	5.64e-75	245.0	COG0006@1|root,COG0006@2|Bacteria,1VS27@1239|Firmicutes,24A4K@186801|Clostridia	186801|Clostridia	E	Creatinase/Prolidase N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	Creatinase_N,Peptidase_M24
MGYG000000575_00535	497964.CfE428DRAFT_4704	7.48e-19	87.8	COG2825@1|root,COG2825@2|Bacteria,46T22@74201|Verrucomicrobia	74201|Verrucomicrobia	M	PFAM outer membrane chaperone Skp (OmpH)	hlpA	-	-	ko:K06142	-	-	-	-	ko00000	-	-	-	OmpH
MGYG000000575_03991	344747.PM8797T_16318	9.1e-59	196.0	COG1131@1|root,COG1131@2|Bacteria,2IYVJ@203682|Planctomycetes	203682|Planctomycetes	V	ABC-type multidrug transport system ATPase	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
MGYG000000575_00046	313628.LNTAR_05624	8.23e-11	68.9	COG4968@1|root,COG4968@2|Bacteria	2|Bacteria	NU	Prokaryotic N-terminal methylation motif	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl,SBP_bac_10
MGYG000000575_00922	313628.LNTAR_04431	5.83e-30	127.0	COG0823@1|root,COG0823@2|Bacteria	2|Bacteria	U	Involved in the tonB-independent uptake of proteins	tolB	GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006810,GO:0008104,GO:0008150,GO:0009719,GO:0009987,GO:0010033,GO:0010243,GO:0015031,GO:0015833,GO:0015893,GO:0017038,GO:0019534,GO:0019904,GO:0022857,GO:0030288,GO:0030313,GO:0031975,GO:0032153,GO:0032991,GO:0033036,GO:0042221,GO:0042493,GO:0042597,GO:0042886,GO:0042891,GO:0043213,GO:0044464,GO:0044877,GO:0045184,GO:0046677,GO:0046678,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0055085,GO:0070887,GO:0071236,GO:0071237,GO:0071310,GO:0071417,GO:0071495,GO:0071702,GO:0071705,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1901998	-	ko:K03641	-	-	-	-	ko00000,ko02000	2.C.1.2	-	-	DPPIV_N,OmpA,PD40,TolB_N
MGYG000000575_02956	240016.ABIZ01000001_gene5627	4.91e-66	223.0	COG2755@1|root,COG2755@2|Bacteria,46XD3@74201|Verrucomicrobia,2IVHH@203494|Verrucomicrobiae	203494|Verrucomicrobiae	E	GDSL-like Lipase/Acylhydrolase family	-	-	-	-	-	-	-	-	-	-	-	-	Lipase_GDSL_2
MGYG000000575_01142	313628.LNTAR_20703	6.72e-75	255.0	COG3147@1|root,COG3147@2|Bacteria	2|Bacteria	S	peptidoglycan binding	-	-	-	ko:K03642	-	-	-	-	ko00000	-	-	-	CST-I,Curlin_rpt,DPBB_1,DUF3108,OmpA,SH3_3,SPOR
MGYG000000575_02189	1211813.CAPH01000013_gene540	3.91e-103	332.0	COG3533@1|root,COG3533@2|Bacteria,4NFW3@976|Bacteroidetes,2FRKH@200643|Bacteroidia	976|Bacteroidetes	S	Beta-L-arabinofuranosidase, GH127	-	-	-	ko:K09955	-	-	-	-	ko00000	-	-	-	Glyco_hydro_127
MGYG000000575_00480	931627.MycrhDRAFT_0580	2.55e-50	169.0	COG0135@1|root,COG0135@2|Bacteria,2IHPP@201174|Actinobacteria,23DWX@1762|Mycobacteriaceae	201174|Actinobacteria	E	N-(5'phosphoribosyl)anthranilate (PRA) isomerase	trpF	-	5.3.1.24	ko:K01817	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00023	R03509	RC00945	ko00000,ko00001,ko00002,ko01000	-	-	-	PRAI
MGYG000000575_00144	1303518.CCALI_01224	2.45e-17	86.7	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456,ko:K02679	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	DUF1080,N_methyl,SBP_bac_10,T2SSG
MGYG000000575_02110	794903.OPIT5_22825	8.76e-99	306.0	COG0673@1|root,COG0673@2|Bacteria	2|Bacteria	S	inositol 2-dehydrogenase activity	-	-	-	-	-	-	-	-	-	-	-	-	BPD_transp_1,GFO_IDH_MocA,GFO_IDH_MocA_C,HTH_24,HTH_IclR,MarR_2,ROK
MGYG000000575_00863	1121346.KB899826_gene420	4.84e-12	74.7	COG1609@1|root,COG1609@2|Bacteria,1TP9Q@1239|Firmicutes,4HARD@91061|Bacilli,26RWZ@186822|Paenibacillaceae	91061|Bacilli	K	GntR family transcriptional regulator	araR	-	-	ko:K02103	-	-	-	-	ko00000,ko03000	-	-	-	GntR,Peripla_BP_3,Peripla_BP_4
MGYG000000575_03267	621372.ACIH01000147_gene22	6.27e-25	114.0	2CIB7@1|root,2Z80S@2|Bacteria,1TXNW@1239|Firmicutes,4I6P5@91061|Bacilli,26U1Y@186822|Paenibacillaceae	91061|Bacilli	S	Sugar-binding cellulase-like	yphG	-	-	-	-	-	-	-	-	-	-	-	Cellulase-like
MGYG000000575_01366	319225.Plut_2056	1.12e-30	115.0	COG2062@1|root,COG2062@2|Bacteria,1FE6K@1090|Chlorobi	1090|Chlorobi	T	PFAM Phosphoglycerate mutase	-	-	-	ko:K08296	-	-	-	-	ko00000,ko01000	-	-	-	His_Phos_1
MGYG000000575_00337	1226325.HMPREF1548_06015	5.87e-47	165.0	COG1082@1|root,COG1082@2|Bacteria,1UYTA@1239|Firmicutes,24CXC@186801|Clostridia	186801|Clostridia	G	AP endonuclease family	-	-	-	-	-	-	-	-	-	-	-	-	AP_endonuc_2
MGYG000000575_01408	935948.KE386495_gene1066	5.84e-127	376.0	COG0673@1|root,COG0673@2|Bacteria,1U4A4@1239|Firmicutes,249UF@186801|Clostridia,42FP1@68295|Thermoanaerobacterales	186801|Clostridia	S	PFAM oxidoreductase domain protein	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA
MGYG000000575_01981	1396141.BATP01000047_gene3971	4.89e-32	121.0	COG1396@1|root,COG4101@1|root,COG1396@2|Bacteria,COG4101@2|Bacteria,46XEN@74201|Verrucomicrobia,2IVPK@203494|Verrucomicrobiae	203494|Verrucomicrobiae	GK	Helix-turn-helix	-	-	-	-	-	-	-	-	-	-	-	-	Cupin_2,HTH_3
MGYG000000575_01162	1122135.KB893134_gene3595	6.28e-61	207.0	COG0845@1|root,COG0845@2|Bacteria,1MU78@1224|Proteobacteria,2TT21@28211|Alphaproteobacteria	28211|Alphaproteobacteria	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	-	-	-	ko:K03585,ko:K18901	ko01501,ko01503,map01501,map01503	M00646,M00647,M00698,M00699,M00718	-	-	ko00000,ko00001,ko00002,ko01504,ko02000,ko03036	2.A.6.2,8.A.1,8.A.1.6	-	-	Biotin_lipoyl_2,HlyD_3,HlyD_D23
MGYG000000575_03237	1499967.BAYZ01000147_gene717	2.47e-27	113.0	COG0705@1|root,COG0705@2|Bacteria,2NPSK@2323|unclassified Bacteria	2|Bacteria	S	Rhomboid family	-	-	-	-	-	-	-	-	-	-	-	-	Rhomboid
MGYG000000575_02752	1303518.CCALI_01797	5.6e-26	110.0	COG4968@1|root,COG4968@2|Bacteria	2|Bacteria	NU	Prokaryotic N-terminal methylation motif	-	-	-	ko:K02456,ko:K02650	ko02020,ko03070,ko05111,map02020,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02035,ko02044	3.A.15,3.A.15.2	-	-	ComP_DUS,Lectin_C,N_methyl,PD40,SBP_bac_10,T2SSG
MGYG000000575_02661	1137799.GZ78_07955	2.25e-33	140.0	COG1807@1|root,COG1807@2|Bacteria,1QA8B@1224|Proteobacteria,1RZ93@1236|Gammaproteobacteria	1236|Gammaproteobacteria	M	Psort location CytoplasmicMembrane, score 10.00	-	-	-	-	-	-	-	-	-	-	-	-	PMT_2
MGYG000000575_01849	639282.DEFDS_1519	4.89e-47	156.0	COG0756@1|root,COG0756@2|Bacteria,2GFRX@200930|Deferribacteres	200930|Deferribacteres	F	This enzyme is involved in nucleotide metabolism it produces dUMP, the immediate precursor of thymidine nucleotides and it decreases the intracellular concentration of dUTP so that uracil cannot be incorporated into DNA	dut	-	3.6.1.23	ko:K01520	ko00240,ko00983,ko01100,map00240,map00983,map01100	M00053	R02100,R11896	RC00002	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	dUTPase
MGYG000000575_01758	1408304.JAHA01000003_gene3075	3.32e-10	67.0	COG0061@1|root,COG0061@2|Bacteria,1TRB3@1239|Firmicutes,24BG6@186801|Clostridia,4BXDQ@830|Butyrivibrio	186801|Clostridia	G	Involved in the regulation of the intracellular balance of NAD and NADP, and is a key enzyme in the biosynthesis of NADP. Catalyzes specifically the phosphorylation on 2'-hydroxyl of the adenosine moiety of NAD to yield NADP	nadK	-	2.7.1.23	ko:K00858	ko00760,ko01100,map00760,map01100	-	R00104	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	iHN637.CLJU_RS05480	NAD_kinase
MGYG000000575_02180	1380408.AVGH01000020_gene1490	1.61e-10	70.1	COG1609@1|root,COG1609@2|Bacteria,1TP9Q@1239|Firmicutes,4HARD@91061|Bacilli	91061|Bacilli	K	Transcriptional	araR	-	-	ko:K02103	-	-	-	-	ko00000,ko03000	-	-	-	GntR,Peripla_BP_3,Peripla_BP_4
MGYG000000575_00883	439235.Dalk_3499	4.14e-28	105.0	COG1366@1|root,COG1366@2|Bacteria,1NECY@1224|Proteobacteria,431WN@68525|delta/epsilon subdivisions,2WWSD@28221|Deltaproteobacteria	28221|Deltaproteobacteria	T	STAS domain	-	-	-	-	-	-	-	-	-	-	-	-	STAS,STAS_2
MGYG000000575_02678	1196323.ALKF01000190_gene5470	2.45e-36	129.0	COG1246@1|root,COG1246@2|Bacteria,1V6TZ@1239|Firmicutes,4HID0@91061|Bacilli,26WS7@186822|Paenibacillaceae	91061|Bacilli	E	Catalyzes the formation of N-acetyl-L-glutamate from acetyl-CoA and L-glutamate	argH1	-	2.3.1.1	ko:K00619	ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230	M00028	R00259	RC00004,RC00064	ko00000,ko00001,ko00002,ko01000	-	-	-	Acetyltransf_1
MGYG000000575_02823	478741.JAFS01000002_gene866	1.36e-49	164.0	COG0440@1|root,COG0440@2|Bacteria,46SUP@74201|Verrucomicrobia,37GJ7@326457|unclassified Verrucomicrobia	74201|Verrucomicrobia	E	ACT domain	ilvH	-	2.2.1.6	ko:K01653	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	ACT,ACT_5,ALS_ss_C
MGYG000000575_01997	1121459.AQXE01000018_gene2110	7.47e-38	133.0	2A42S@1|root,30SMP@2|Bacteria,1RFZA@1224|Proteobacteria,42S6K@68525|delta/epsilon subdivisions,2WNVV@28221|Deltaproteobacteria,2MFDE@213115|Desulfovibrionales	28221|Deltaproteobacteria	S	Nickel-containing superoxide dismutase	-	-	1.15.1.1	ko:K00518	-	-	-	-	ko00000,ko01000	-	-	-	Sod_Ni
MGYG000000575_01406	1173025.GEI7407_2724	9.95e-72	230.0	COG0583@1|root,COG0583@2|Bacteria,1G1R9@1117|Cyanobacteria,1H9NH@1150|Oscillatoriales	1117|Cyanobacteria	K	transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
MGYG000000575_01095	344747.PM8797T_20034	4.92e-134	388.0	COG0040@1|root,COG0040@2|Bacteria,2IXEV@203682|Planctomycetes	203682|Planctomycetes	F	ATP phosphoribosyltransferase	hisG	GO:0000105,GO:0003674,GO:0003824,GO:0003879,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009987,GO:0016053,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.4.2.17	ko:K00765	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R01071	RC02819,RC03200	ko00000,ko00001,ko00002,ko01000	-	-	-	HisG,HisG_C
MGYG000000575_00165	1237149.C900_00161	2.64e-58	202.0	COG2843@1|root,COG2843@2|Bacteria,4NRD6@976|Bacteroidetes,47XQQ@768503|Cytophagia	976|Bacteroidetes	M	Bacterial capsule synthesis protein PGA_cap	-	-	-	-	-	-	-	-	-	-	-	-	PGA_cap
MGYG000000575_01937	158190.SpiGrapes_1548	3.61e-83	258.0	COG1082@1|root,COG1082@2|Bacteria,2JAZE@203691|Spirochaetes	203691|Spirochaetes	G	Xylose isomerase-like TIM barrel	-	-	-	-	-	-	-	-	-	-	-	-	AP_endonuc_2
MGYG000000575_02715	1121441.AUCX01000010_gene117	3.64e-10	62.8	2DVKF@1|root,33W9C@2|Bacteria,1NWBJ@1224|Proteobacteria,4308J@68525|delta/epsilon subdivisions,2WVCC@28221|Deltaproteobacteria	28221|Deltaproteobacteria	K	helix_turn_helix multiple antibiotic resistance protein	-	-	-	-	-	-	-	-	-	-	-	-	MarR
MGYG000000575_02782	1125701.HMPREF1221_01399	1.13e-27	113.0	COG1512@1|root,COG1512@2|Bacteria,2J6NA@203691|Spirochaetes	203691|Spirochaetes	S	TPM domain	-	-	-	ko:K06872	-	-	-	-	ko00000	-	-	-	TPM_phosphatase
MGYG000000575_00140	1121346.KB899826_gene420	4.01e-18	92.8	COG1609@1|root,COG1609@2|Bacteria,1TP9Q@1239|Firmicutes,4HARD@91061|Bacilli,26RWZ@186822|Paenibacillaceae	91061|Bacilli	K	GntR family transcriptional regulator	araR	-	-	ko:K02103	-	-	-	-	ko00000,ko03000	-	-	-	GntR,Peripla_BP_3,Peripla_BP_4
MGYG000000575_02657	1265505.ATUG01000001_gene4029	8e-34	118.0	COG0695@1|root,COG0695@2|Bacteria,1N3SF@1224|Proteobacteria,42U0S@68525|delta/epsilon subdivisions,2WR37@28221|Deltaproteobacteria,2MKFX@213118|Desulfobacterales	28221|Deltaproteobacteria	O	Glutaredoxin	-	-	-	-	-	-	-	-	-	-	-	-	Glutaredoxin
MGYG000000575_00075	1304885.AUEY01000034_gene1867	2.15e-39	143.0	COG0368@1|root,COG0368@2|Bacteria,1RHCC@1224|Proteobacteria,42TXY@68525|delta/epsilon subdivisions,2WQ4J@28221|Deltaproteobacteria,2MJUS@213118|Desulfobacterales	28221|Deltaproteobacteria	H	Joins adenosylcobinamide-GDP and alpha-ribazole to generate adenosylcobalamin (Ado-cobalamin). Also synthesizes adenosylcobalamin 5'-phosphate from adenosylcobinamide-GDP and alpha-ribazole 5'-phosphate	cobS	-	2.7.8.26	ko:K02233	ko00860,ko01100,map00860,map01100	M00122	R05223,R11174	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	CobS
