	index	KEGG	pvalue	-log(pvalue)	pvalue_corrected
3863	3863	ko:K10806	3.986310257456534e-45	102.23346312917766	1.0029727145097857e-44
3864	3864	ko:K10810	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
3866	3866	ko:K10819	3.4935275530260606e-14	30.985279315997037	6.665919758156519e-14
3867	3867	ko:K10820	6.289483980937792e-05	9.67404643562989	9.38188284184274e-05
3868	3868	ko:K10823	7.698536570556037e-111	253.54591506731427	3.4579106982783915e-110
3869	3869	ko:K10824	9.831564529787522e-12	25.345423035757623	1.806346024574694e-11
3873	3873	ko:K10844	5.889896891767633e-84	191.64390931963175	2.2066594459800965e-83
3878	3878	ko:K10907	1.0487942343246354e-143	329.22202714209845	5.788359967738897e-143
3880	3880	ko:K10914	1.3514665092261634e-42	96.40738359976939	3.3628822878320487e-42
3881	3881	ko:K10916	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
3883	3883	ko:K10926	2.137003911954311e-17	38.38454177398117	4.257418520428383e-17
3885	3885	ko:K10947	4.6430028860942106e-182	417.53512559427753	3.3394132859729826e-181
3886	3886	ko:K10953	4.3039983108266533e-41	92.94644438236239	1.055161722228714e-40
3887	3887	ko:K10954	1.9081458853536297e-19	43.10298473695473	3.8559025299594107e-19
3888	3888	ko:K10974	4.0725476206992246e-17	37.73967782623816	8.09919121749483e-17
3896	3896	ko:K11003	2.7953652842220115e-05	10.484962674873284	4.234674643068816e-05
3897	3897	ko:K11004	0.00011181070436810939	9.098703256136893	0.0001645681013718315
3898	3898	ko:K11005	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
3899	3899	ko:K11016	5.218701749187732e-29	65.12271903291766	1.155029011207916e-28
3900	3900	ko:K11017	1.0921700399585161e-14	32.148024722468406	2.091011205698807e-14
3903	3903	ko:K11050	2.2216596951704697e-57	130.44909577366073	6.166907885414195e-57
3904	3904	ko:K11051	3.374470348785905e-52	118.51818645737433	8.978444669766835e-52
3906	3906	ko:K11060	8.505864270460592e-23	50.818701299076324	1.7919443907097203e-22
3907	3907	ko:K11062	1.0921700399585161e-14	32.148024722468406	2.091011205698807e-14
3908	3908	ko:K11063	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
3909	3909	ko:K11065	5.664348356513079e-35	78.85628639666979	1.3231655283770311e-34
3910	3910	ko:K11066	1.0921700399585161e-14	32.148024722468406	2.091011205698807e-14
3911	3911	ko:K11068	7.739059298957807e-166	380.1828452943986	4.954050884570951e-165
3912	3912	ko:K11069	1.497284155853318e-232	460.51701859880916	1.6383074309976423e-231
3913	3913	ko:K11070	8.0362612197594e-145	331.7908745315202	4.4614287951584634e-144
3914	3914	ko:K11071	8.440653547453059e-163	373.1883104178871	5.289226407205325e-162
3915	3915	ko:K11072	1.5892831448434438e-189	434.72529951360036	1.1964123514381446e-188
3916	3916	ko:K11085	6.0026425617111204e-282	460.51701859880916	1.5404963592464085e-280
3917	3917	ko:K11102	5.967526844280373e-06	12.029177980330411	9.822931942509326e-06
3918	3918	ko:K11103	2.8979317553805704e-18	40.3825343791396	5.812334881306821e-18
3919	3919	ko:K11104	1.733210927946207e-54	123.78961930574538	4.7160042887635114e-54
3920	3920	ko:K11105	1.9879354642687467e-53	121.34991328361843	5.365145139226263e-53
3922	3922	ko:K11107	4.772032094479749e-53	120.47423769888886	1.278732472967853e-52
3925	3925	ko:K11139	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
3926	3926	ko:K11144	9.391270752151419e-26	57.62743180341378	2.0176223236928048e-25
3927	3927	ko:K11145	4.354961397924871e-124	284.0492357848484	2.1160165277696922e-123
3928	3928	ko:K11175	8.692941994852015e-152	347.83042270364746	5.049418776022065e-151
3931	3931	ko:K11179	3.5636499586805526e-57	129.97656501173395	9.867762465282196e-57
3934	3934	ko:K11183	2.4282220190896637e-72	164.8989673854138	8.308934254412267e-72
3935	3935	ko:K11184	6.346136806287661e-101	230.71324814159294	2.6739021200223985e-100
3936	3936	ko:K11189	1.04139243927508e-212	460.5170185988081	9.288628297230808e-212
3943	3943	ko:K11201	0.00011181070436810939	9.098703256136893	0.0001645681013718315
3944	3944	ko:K11202	1.124947844303045e-07	16.00035897699614	1.8880664473647422e-07
3945	3945	ko:K11203	7.505431703798454e-07	14.102468665368875	1.2445129926474618e-06
3946	3946	ko:K11206	2.156761681622591e-06	13.046902682696247	3.5626320814631794e-06
3949	3949	ko:K11211	6.627390410490845e-73	166.19750066509386	2.282992450130037e-72
3951	3951	ko:K11216	0.00025155826239906616	8.287835935614996	0.00036417896141157117
3952	3952	ko:K11249	6.699345125056597e-08	16.518670964861425	1.1287526880354983e-07
3954	3954	ko:K11258	1.6287262200611528e-67	153.78540298136667	5.0889807628474094e-67
3959	3959	ko:K11329	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
3960	3960	ko:K11358	3.52541346948333e-87	199.0649053647891	1.3467174863804386e-86
3962	3962	ko:K11382	6.151547604067686e-35	78.77377456169211	1.432823340452399e-34
3963	3963	ko:K11392	9.214991512649125e-14	30.015359631831725	1.7429762841010707e-13
3964	3964	ko:K11473	2.7953652842220115e-05	10.484962674873284	4.234674643068816e-05
3966	3966	ko:K11477	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
3967	3967	ko:K11527	6.409241368230743e-32	71.824982063171	1.456786504228292e-31
3968	3968	ko:K11528	0.00011181070436810939	9.098703256136893	0.0001645681013718315
3969	3969	ko:K11529	2.6849970236321983e-07	15.130416031514978	4.4744667046716037e-07
3973	3973	ko:K11534	5.860577608426204e-10	21.25760276321822	1.0295215052014422e-09
3975	3975	ko:K11537	1.0890226387002953e-147	338.3947280378681	6.148621818101868e-147
3977	3977	ko:K11604	9.037843628347294e-69	156.6769508073267	2.978847934947392e-68
3978	3978	ko:K11605	3.2003997338961628e-24	54.098766513010325	6.803259374088003e-24
3979	3979	ko:K11606	7.72347496312549e-116	265.0556063997912	3.5860805626485623e-115
3980	3980	ko:K11607	1.6287262200611528e-67	153.78540298136667	5.0889807628474094e-67
3981	3981	ko:K11614	7.74331378992648e-15	32.49194666070068	1.4961926645422624e-14
3982	3982	ko:K11615	1.4930603566608952e-12	27.230193171758014	2.7775350160485716e-12
3983	3983	ko:K11616	3.223030086456994e-15	33.368454457197906	6.253342910012436e-15
3985	3985	ko:K11618	0.0005659230335171052	7.47705247219297	0.0008103478182190149
3986	3986	ko:K11621	4.196532209038309e-09	19.289007317220463	7.2836215346542555e-09
3991	3991	ko:K11636	1.600444411995205e-30	68.6072714416461	3.585757599255924e-30
3992	3992	ko:K11645	5.482179286094455e-07	14.416592949107862	9.111682145801971e-07
3994	3994	ko:K11685	1.9081458853536297e-19	43.10298473695473	3.8559025299594107e-19
3996	3996	ko:K11688	2.7953652842220115e-05	10.484962674873284	4.234674643068816e-05
3997	3997	ko:K11689	1.698464606839494e-06	13.28578588745544	2.8064182529165304e-06
3998	3998	ko:K11690	0.00034238438958460686	7.979576505902448	0.0004936420489261212
4000	4000	ko:K11692	4.1277969133370136e-12	26.213277286310046	7.628655113813675e-12
4001	4001	ko:K11693	9.846439800556476e-32	71.39561302752908	2.2326505668249743e-31
4002	4002	ko:K11694	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4006	4006	ko:K11707	7.894025547509789e-94	214.3768925278849	3.1587291453749304e-93
4007	4007	ko:K11709	3.2655377664098634e-101	231.3776699368286	1.3810656351423286e-100
4008	4008	ko:K11710	1.2231942541407169e-08	18.21921506573036	2.1004120312890777e-08
4010	4010	ko:K11712	9.214991512649125e-14	30.015359631831725	1.7429762841010707e-13
4011	4011	ko:K11717	6.376664497437714e-135	308.9963423995944	3.3060282601040706e-134
4012	4012	ko:K11719	2.5175683887242574e-50	114.2059611391283	6.6174074128199055e-50
4013	4013	ko:K11720	1.8981033141263064e-179	411.5218765140739	1.3329218049200406e-178
4018	4018	ko:K11737	5.030932323429128e-09	19.107660517440024	8.726465099256792e-09
4021	4021	ko:K11741	7.033676931900766e-41	92.45527920925834	1.7206299808280643e-40
4026	4026	ko:K11747	3.606026518007896e-77	176.01644568193055	1.2902170925648023e-76
4028	4028	ko:K11749	6.711854124183589e-260	460.51701859880916	1.2107069771610398e-258
4030	4030	ko:K11751	4.2704945420207165e-237	460.51701859880916	5.023169205051867e-236
4031	4031	ko:K11752	6.955166864183198e-224	460.51701859880916	6.829369063509275e-223
4032	4032	ko:K11753	3.5006038598412245e-208	460.5170185638031	3.026708942214939e-207
4033	4033	ko:K11754	4.822550797411038e-273	460.51701859880916	1.0891248720873088e-271
4034	4034	ko:K11755	1.8922625745451284e-183	420.73529877543785	1.3732280843035726e-182
4036	4036	ko:K11782	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4037	4037	ko:K11784	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4038	4038	ko:K11785	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4040	4040	ko:K11814	0.00025155826239906616	8.287835935614996	0.00036417896141157117
4042	4042	ko:K11891	7.813739426564422e-09	18.667382187866686	1.3441917368184866e-08
4043	4043	ko:K11892	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4044	4044	ko:K11893	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4045	4045	ko:K11894	7.813739426564422e-09	18.667382187866686	1.3441917368184866e-08
4046	4046	ko:K11895	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4047	4047	ko:K11896	5.860577608426204e-10	21.25760276321822	1.0295215052014422e-09
4048	4048	ko:K11900	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4049	4049	ko:K11901	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4050	4050	ko:K11903	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4051	4051	ko:K11904	1.0080671933183203e-70	161.17292168211767	3.420401065790407e-70
4052	4052	ko:K11905	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4053	4053	ko:K11906	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4054	4054	ko:K11907	3.4130671530057683e-16	35.61375014252012	6.684071157083097e-16
4055	4055	ko:K11909	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4056	4056	ko:K11910	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4059	4059	ko:K11921	5.332797151176847e-29	65.1010918024639	1.1784333743853023e-28
4060	4060	ko:K11922	5.860577608426204e-10	21.25760276321822	1.0295215052014422e-09
4064	4064	ko:K11927	5.5206153592467754e-08	16.71219141175217	9.360178473966155e-08
4065	4065	ko:K11928	5.364620663752006e-172	394.3648103271242	3.5802184713408774e-171
4066	4066	ko:K11931	1.9417697084144196e-57	130.58375052257375	5.395291227218412e-57
4068	4068	ko:K11933	5.860577608426204e-10	21.25760276321822	1.0295215052014422e-09
4069	4069	ko:K11934	3.4130671530057683e-16	35.61375014252012	6.684071157083097e-16
4070	4070	ko:K11936	2.592068295147112e-39	88.84836250018849	6.275650769468522e-39
4075	4075	ko:K11959	1.4930603566608952e-12	27.230193171758014	2.7775350160485716e-12
4076	4076	ko:K11960	6.699345125056597e-08	16.518670964861425	1.1287526880354983e-07
4077	4077	ko:K11961	7.813739426564422e-09	18.667382187866686	1.3441917368184866e-08
4078	4078	ko:K11962	9.214991512649125e-14	30.015359631831725	1.7429762841010707e-13
4079	4079	ko:K11963	9.214991512649125e-14	30.015359631831725	1.7429762841010707e-13
4080	4080	ko:K11991	0.0	460.51701859880916	0.0
4081	4081	ko:K12055	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4082	4082	ko:K12056	2.7953652842220115e-05	10.484962674873284	4.234674643068816e-05
4083	4083	ko:K12057	8.336157718242635e-34	76.16729075683085	1.92420059187236e-33
4090	4090	ko:K12065	4.3684511859122647e-13	28.45919768233631	8.175099567670086e-13
4095	4095	ko:K12070	6.028853633236582e-51	115.6352828606049	1.58763561628982e-50
4099	4099	ko:K12111	1.124947844303045e-07	16.00035897699614	1.8880664473647422e-07
4102	4102	ko:K12132	0.0	460.51701859880916	0.0
4103	4103	ko:K12136	6.063027151910744e-36	81.09085414240974	1.422179115068054e-35
4104	4104	ko:K12137	7.808684478134389e-36	80.8378268388216	1.830890056625696e-35
4105	4105	ko:K12138	1.0169025361478138e-39	89.78405734895671	2.4715590697763913e-39
4106	4106	ko:K12139	6.218017678414067e-92	210.01037740071675	2.4447721317775644e-91
4107	4107	ko:K12140	3.996080694462508e-42	95.32325985135807	9.921667370683957e-42
4108	4108	ko:K12141	2.247730814278557e-38	86.68831235345024	5.395700755704393e-38
4109	4109	ko:K12142	3.129703778665904e-48	109.38314610304458	8.079701661795928e-48
4110	4110	ko:K12143	8.331993972388541e-44	99.19364129176867	2.083367491944451e-43
4111	4111	ko:K12144	3.129703778665904e-48	109.38314610304458	8.079701661795928e-48
4112	4112	ko:K12145	3.129703778665904e-48	109.38314610304458	8.079701661795928e-48
4117	4117	ko:K12204	0.00017469934200509384	8.652444107258981	0.0002548714431423152
4120	4120	ko:K12240	2.7953652842220115e-05	10.484962674873284	4.234674643068816e-05
4121	4121	ko:K12248	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4122	4122	ko:K12251	1.6558936005159813e-235	460.51701859880916	1.8963844358039008e-234
4123	4123	ko:K12256	1.5874850522109843e-59	135.3903694508384	4.485956258650259e-59
4124	4124	ko:K12257	8.597006011602244e-276	460.51701859880916	2.0394410059456416e-274
4128	4128	ko:K12267	6.571296357570687e-78	177.7189261258043	2.369191522020696e-77
4132	4132	ko:K12278	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4133	4133	ko:K12283	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4135	4135	ko:K12287	1.356998391545652e-62	142.45500057008047	3.984198085630136e-62
4141	4141	ko:K12296	7.113842434905709e-06	11.853468033276814	1.112288961159724e-05
4142	4142	ko:K12297	6.421833911445494e-43	97.1514552658456	1.6000738863204437e-42
4143	4143	ko:K12308	2.2051836800972648e-148	339.99178295605793	1.2513032218923776e-147
4144	4144	ko:K12339	1.4225233312695238e-124	285.1681192427824	6.941717137724919e-124
4145	4145	ko:K12340	2.8168192639820333e-260	460.51701859880916	5.113749699177672e-259
4146	4146	ko:K12341	6.699345125056597e-08	16.518670964861425	1.1287526880354983e-07
4147	4147	ko:K12342	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4148	4148	ko:K12343	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4149	4149	ko:K12351	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4150	4150	ko:K12368	5.336593055633425e-82	187.1373901807142	1.9693074766082564e-81
4151	4151	ko:K12369	3.129703778665904e-48	109.38314610304458	8.079701661795928e-48
4152	4152	ko:K12370	2.7548096222819806e-55	125.6288317770753	7.539338403976764e-55
4153	4153	ko:K12371	3.5636499586805526e-57	129.97656501173395	9.867762465282196e-57
4154	4154	ko:K12372	3.803683483123213e-64	146.02947601672696	1.1484276441558108e-63
4155	4155	ko:K12373	0.0	460.51701859880916	0.0
4156	4156	ko:K12410	8.256723380132571e-240	460.51701859880916	1.0083353235769052e-238
4157	4157	ko:K12452	1.1635577232885578e-82	188.66049531121718	4.319162988617487e-82
4159	4159	ko:K12503	6.289483980937792e-05	9.67404643562989	9.38188284184274e-05
4160	4160	ko:K12506	9.41611540729064e-120	274.0677885328934	4.4788026612942674e-119
4161	4161	ko:K12507	3.894297705180139e-16	35.481848131596585	7.613298075985826e-16
4162	4162	ko:K12510	1.2012868924017582e-93	213.9570202559387	4.800046563694499e-93
4163	4163	ko:K12511	1.2059310344626e-126	289.9384698059343	5.936082493963243e-126
4165	4165	ko:K12516	5.6892221024844803e-42	94.97000038005363	1.4063637474004981e-41
4166	4166	ko:K12524	1.1788895474007161e-168	386.6697226891233	7.668214728830004e-168
4168	4168	ko:K12527	1.3345078324971932e-07	15.82953309187579	2.2384525318714062e-07
4175	4175	ko:K12541	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4176	4176	ko:K12542	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4177	4177	ko:K12543	3.4130671530057683e-16	35.61375014252012	6.684071157083097e-16
4178	4178	ko:K12549	3.4130671530057683e-16	35.61375014252012	6.684071157083097e-16
4180	4180	ko:K12552	2.8261210586443084e-13	28.894701088124002	5.325860980342378e-13
4182	4182	ko:K12554	0.000845278961997467	7.075843852547476	0.0012054672946293758
4183	4183	ko:K12555	0.0066941334027792385	5.006523747682398	0.0094205077746988
4184	4184	ko:K12556	2.8261210586443084e-13	28.894701088124002	5.325860980342378e-13
4186	4186	ko:K12573	4.3462485662332305e-277	460.51701859880916	1.0486717694424282e-275
4187	4187	ko:K12574	2.151495845623602e-140	321.5957496767927	1.1624254109464937e-139
4189	4189	ko:K12585	1.914274300162993e-169	388.48754212071134	1.2538274592482898e-168
4191	4191	ko:K12600	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4192	4192	ko:K12602	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4194	4194	ko:K12678	0.00017469934200509384	8.652444107258981	0.0002548714431423152
4195	4195	ko:K12684	1.16490273909269e-31	71.22750028504024	2.630816345966931e-31
4196	4196	ko:K12685	4.3039983108266533e-41	92.94644438236239	1.055161722228714e-40
4198	4198	ko:K12700	6.657765051032446e-08	16.524896893641994	1.127128680003874e-07
4200	4200	ko:K12940	1.5063173593491247e-25	57.154959487694384	3.2312567670536315e-25
4201	4201	ko:K12941	3.0874373528402275e-56	127.81742379649639	8.499108383293965e-56
4202	4202	ko:K12942	4.2722288840892147e-44	99.86160841377911	1.0706171451206262e-43
4203	4203	ko:K12943	2.7953652842220115e-05	10.484962674873284	4.234674643068816e-05
4206	4206	ko:K12950	6.542316980792378e-119	272.12933468515547	3.0858748265291365e-118
4207	4207	ko:K12952	4.359005886587656e-75	171.22163795085356	1.5401093389032481e-74
4209	4209	ko:K12960	6.019378119837156e-45	101.82134523310002	1.5138266754833224e-44
4211	4211	ko:K12962	2.7953652842220115e-05	10.484962674873284	4.234674643068816e-05
4213	4213	ko:K12972	4.324556081684927e-19	42.284807271843725	8.720158441854678e-19
4217	4217	ko:K12976	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4218	4218	ko:K12982	6.627390410490845e-73	166.19750066509386	2.282992450130037e-72
4219	4219	ko:K12983	0.00017469934200509384	8.652444107258981	0.0002548714431423152
4220	4220	ko:K12984	4.057701074971251e-66	150.56999956205829	1.2553304257143935e-65
4221	4221	ko:K12986	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4222	4222	ko:K12988	6.289483980937792e-05	9.67404643562989	9.38188284184274e-05
4223	4223	ko:K12990	9.846439800556476e-32	71.39561302752908	2.2326505668249743e-31
4224	4224	ko:K12991	5.6892221024844803e-42	94.97000038005363	1.4063637474004981e-41
4225	4225	ko:K12992	3.1997031263073327e-78	178.43857922106253	1.1595329814589986e-77
4227	4227	ko:K12995	6.409241368230743e-32	71.824982063171	1.456786504228292e-31
4228	4228	ko:K12996	3.083208449051401e-25	56.438656565825546	6.603867565760322e-25
4229	4229	ko:K12997	7.7272192726896e-77	175.25430309452543	2.7542853543942852e-76
4230	4230	ko:K12998	2.7953652842220115e-05	10.484962674873284	4.234674643068816e-05
4231	4231	ko:K12999	1.5408332849574588e-13	29.50128284470748	2.909546731394586e-13
4232	4232	ko:K13000	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4233	4233	ko:K13002	9.557970553053103e-22	48.39949662658689	2.000901065722574e-21
4235	4235	ko:K13004	2.377714012132851e-27	61.30365798383454	5.189243646115995e-27
4236	4236	ko:K13005	3.4130671530057683e-16	35.61375014252012	6.684071157083097e-16
4239	4239	ko:K13009	0.00011181070436810939	9.098703256136893	0.0001645681013718315
4240	4240	ko:K13010	1.4754129833570367e-49	112.43773161738935	3.849437016651492e-49
4241	4241	ko:K13012	6.252546171477025e-32	71.84973420758456	1.4257623458868855e-31
4243	4243	ko:K13015	1.0610164257437207e-53	121.97778258779284	2.8648965756810364e-53
4244	4244	ko:K13016	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4245	4245	ko:K13017	0.001180406510267057	6.741896399604822	0.0016774666893953699
4246	4246	ko:K13018	3.6916822737287125e-08	17.11459848905161	6.270528916207072e-08
4247	4247	ko:K13019	6.289483980937792e-05	9.67404643562989	9.38188284184274e-05
4250	4250	ko:K13038	2.4172589041167613e-205	460.51699442651227	2.0461534891519092e-204
4253	4253	ko:K13043	3.0694935219099467e-150	344.26625137769446	1.7594274542846254e-149
4254	4254	ko:K13049	1.095253230792774e-09	20.632280239416684	1.9216282601168436e-09
4255	4255	ko:K13051	2.6849970236321983e-07	15.130416031514978	4.4744667046716037e-07
4256	4256	ko:K13052	3.473232561788766e-26	58.62212668352966	7.510482973519484e-26
4258	4258	ko:K13069	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4259	4259	ko:K13075	4.3684511859122647e-13	28.45919768233631	8.175099567670086e-13
4262	4262	ko:K13255	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4263	4263	ko:K13256	2.490843832140804e-46	105.00629273624924	6.306414473662323e-46
4264	4264	ko:K13273	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4265	4265	ko:K13274	2.377714012132851e-27	61.30365798383454	5.189243646115995e-27
4267	4267	ko:K13276	2.0356307259321293e-43	98.3003532888376	5.076488992320143e-43
4268	4268	ko:K13277	1.2295905095494956e-32	73.47604178092044	2.8140527024387727e-32
4269	4269	ko:K13280	1.1525838351730914e-47	108.07949313546135	2.9485674369675007e-47
4270	4270	ko:K13281	6.699345125056597e-08	16.518670964861425	1.1287526880354983e-07
4272	4272	ko:K13283	2.38520902700046e-21	47.48500019002682	4.941978042731962e-21
4274	4274	ko:K13288	8.207186244036502e-43	96.90614885703884	2.0431117078408327e-42
4275	4275	ko:K13292	6.851411987921846e-142	325.0426284444985	3.733887266776713e-141
4278	4278	ko:K13327	1.6668942764499032e-26	59.35625023753352	3.616942768960858e-26
4279	4279	ko:K13378	2.4215523489833346e-152	349.108525334056	1.4109478392528283e-151
4280	4280	ko:K13381	6.289483980937792e-05	9.67404643562989	9.38188284184274e-05
4283	4283	ko:K13421	1.7463030388282998e-191	439.23625175717547	1.3341849739140164e-190
4285	4285	ko:K13479	1.3173527686342954e-06	13.539886313337657	2.1792480901579932e-06
4290	4290	ko:K13497	5.00774235917312e-224	460.51701859880916	4.925734034824292e-223
4291	4291	ko:K13498	1.490402292069701e-60	137.75605950144973	4.2932710923599655e-60
4293	4293	ko:K13525	6.562631780442594e-21	46.472895244329486	1.3512990164981358e-20
4295	4295	ko:K13529	1.004246543898951e-06	13.811273005187722	1.663237309138597e-06
4297	4297	ko:K13531	5.5206153592467754e-08	16.71219141175217	9.360178473966155e-08
4298	4298	ko:K13533	3.4130671530057683e-16	35.61375014252012	6.684071157083097e-16
4299	4299	ko:K13541	1.0434122718096972e-16	36.79886511500134	2.069959833674473e-16
4300	4300	ko:K13542	1.3935880885054622e-99	227.62404242661464	5.819673334098994e-99
4302	4302	ko:K13566	3.6152455117868103e-93	212.85525388040114	1.4364304123538585e-92
4305	4305	ko:K13572	0.00025155826239906616	8.287835935614996	0.00036417896141157117
4307	4307	ko:K13582	0.000845278961997467	7.075843852547476	0.0012054672946293758
4308	4308	ko:K13590	1.0921700399585161e-14	32.148024722468406	2.091011205698807e-14
4309	4309	ko:K13598	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4311	4311	ko:K13607	9.214991512649125e-14	30.015359631831725	1.7429762841010707e-13
4313	4313	ko:K13614	0.00011181070436810939	9.098703256136893	0.0001645681013718315
4314	4314	ko:K13622	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4315	4315	ko:K13626	1.2703175511508455e-102	234.62441257590078	5.425274503629102e-102
4316	4316	ko:K13628	1.7417262890164316e-56	128.38988846614163	4.7993102136587465e-56
4319	4319	ko:K13634	1.5874850522109843e-59	135.3903694508384	4.485956258650259e-59
4321	4321	ko:K13637	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4323	4323	ko:K13639	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
4324	4324	ko:K13640	2.8781557135973147e-07	15.060945939162691	4.794944573316742e-07
4325	4325	ko:K13641	0.00017469934200509384	8.652444107258981	0.0002548714431423152
4326	4326	ko:K13643	9.53743677386308e-45	101.36110441735833	2.396456075889228e-44
4328	4328	ko:K13652	3.4935275530260606e-14	30.985279315997037	6.665919758156519e-14
4329	4329	ko:K13653	3.3944384718918134e-37	83.973510092008	8.086497726709359e-37
4332	4332	ko:K13665	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4333	4333	ko:K13668	7.321383656779039e-171	391.7512515677213	4.82339931460612e-170
4334	4334	ko:K13670	6.289483980937792e-05	9.67404643562989	9.38188284184274e-05
4335	4335	ko:K13677	7.86746324572714e-11	23.265700344647442	1.407468234644342e-10
4336	4336	ko:K13678	8.417636566390948e-06	11.685181461939322	1.3154158885647187e-05
4338	4338	ko:K13694	7.822477242214827e-86	195.9653167102039	2.9661320691433793e-85
4339	4339	ko:K13695	7.72347496312549e-116	265.0556063997912	3.5860805626485623e-115
4340	4340	ko:K13713	0.00017469934200509384	8.652444107258981	0.0002548714431423152
4341	4341	ko:K13714	0.0025198222112638394	5.983566931033428	0.0035629642386164886
4343	4343	ko:K13730	6.200722535516407e-40	90.27873789651429	1.5103226676240568e-39
4346	4346	ko:K13735	3.803683483123213e-64	146.02947601672696	1.1484276441558108e-63
4347	4347	ko:K13745	8.505864270460592e-23	50.818701299076324	1.7919443907097203e-22
4348	4348	ko:K13746	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4349	4349	ko:K13747	6.730555667323332e-217	460.51701859880916	6.178978422391468e-216
4354	4354	ko:K13788	1.679858028425856e-171	393.22334161902694	1.1132016934850214e-170
4355	4355	ko:K13789	9.730452662995055e-235	460.51701859880916	1.0987627147054017e-233
4357	4357	ko:K13797	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4360	4360	ko:K13810	4.631526636866125e-78	178.06875071260058	1.6719692705720038e-77
4362	4362	ko:K13818	1.23806215553717e-31	71.16659050340203	2.794921603423775e-31
4363	4363	ko:K13819	2.377714012132851e-27	61.30365798383454	5.189243646115995e-27
4364	4364	ko:K13820	2.044719326380896e-96	220.33290839606659	8.287498432696726e-96
4365	4365	ko:K13821	2.098563589965719e-29	66.03371459091417	4.6629240570430733e-29
4366	4366	ko:K13829	2.093044868522398e-92	211.099208674797	8.263868061312908e-92
4369	4369	ko:K13888	4.279176107920278e-49	111.37290906379415	1.1133745762819304e-48
4370	4370	ko:K13889	1.779569984417758e-07	15.541723897627683	2.9743789615223986e-07
4371	4371	ko:K13890	6.289483980937792e-05	9.67404643562989	9.38188284184274e-05
4372	4372	ko:K13891	2.637210776204395e-09	19.753544002468267	4.588502940662562e-09
4378	4378	ko:K13919	0.0005659230335171052	7.47705247219297	0.0008103478182190149
4379	4379	ko:K13920	0.0005659230335171052	7.47705247219297	0.0008103478182190149
4380	4380	ko:K13921	6.699345125056597e-08	16.518670964861425	1.1287526880354983e-07
4381	4381	ko:K13922	5.967526844280373e-06	12.029177980330411	9.822931942509326e-06
4385	4385	ko:K13926	6.289483980937792e-05	9.67404643562989	9.38188284184274e-05
4386	4386	ko:K13927	6.319525605388752e-56	127.1011210647636	1.7379464962506038e-55
4390	4390	ko:K13932	0.00017469934200509384	8.652444107258981	0.0002548714431423152
4391	4391	ko:K13933	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
4394	4394	ko:K13940	3.3957359231674608e-99	226.7334037021253	1.4138882759737081e-98
