	index	KEGG	pvalue	-log(pvalue)	pvalue_corrected
5274	5274	ko:K18014	4.0183039004595835e-18	40.05567177560176	6.723142544542836e-18
5277	5277	ko:K18072	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5278	5278	ko:K18073	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5279	5279	ko:K18076	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5280	5280	ko:K18087	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5281	5281	ko:K18089	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5282	5282	ko:K18094	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
5283	5283	ko:K18095	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
5284	5284	ko:K18099	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5285	5285	ko:K18100	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5286	5286	ko:K18104	2.6844346882357408e-31	70.3926677214409	6.325973590315532e-31
5287	5287	ko:K18118	9.76033446668116e-56	126.66643853870156	3.664311842975213e-55
5289	5289	ko:K18120	1.4589816638006474e-07	15.740356949145276	1.8143252799079695e-07
5290	5290	ko:K18122	7.031639835182774e-07	14.16767570986455	8.712407941388243e-07
5291	5291	ko:K18138	1.5567578021731002e-170	390.99686048239556	7.393996165825259e-169
5292	5292	ko:K18139	3.0445016625686694e-91	208.42190623230258	2.0036156483950845e-90
5293	5293	ko:K18140	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5294	5294	ko:K18141	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5295	5295	ko:K18142	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5296	5296	ko:K18143	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5297	5297	ko:K18144	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
5298	5298	ko:K18145	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5299	5299	ko:K18146	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5300	5300	ko:K18147	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5301	5301	ko:K18149	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
5302	5302	ko:K18197	1.044641256626595e-42	96.66490037436657	3.0965249053464674e-42
5303	5303	ko:K18199	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
5304	5304	ko:K18205	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5305	5305	ko:K18214	2.3164446181009805e-09	19.8832323189333	2.949471358084935e-09
5306	5306	ko:K18216	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
5307	5307	ko:K18217	9.994717496755682e-35	78.28842155169534	2.508710942344206e-34
5308	5308	ko:K18220	1.0354599404335646e-16	36.80651577300568	1.7017873001707218e-16
5309	5309	ko:K18227	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5310	5310	ko:K18231	2.359837182671743e-23	52.10086451259881	4.58570327251182e-23
5311	5311	ko:K18232	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5312	5312	ko:K18233	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5313	5313	ko:K18234	6.178295516839575e-34	76.46685073470616	1.5214797681541832e-33
5314	5314	ko:K18242	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5315	5315	ko:K18244	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5316	5316	ko:K18248	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5317	5317	ko:K18285	1.014209651651906e-18	41.432422033041966	1.7256491351489108e-18
5318	5318	ko:K18288	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5319	5319	ko:K18292	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
5320	5320	ko:K18295	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5321	5321	ko:K18296	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5322	5322	ko:K18297	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5323	5323	ko:K18298	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5324	5324	ko:K18299	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5325	5325	ko:K18300	3.338470349771119e-16	35.635848764931026	5.445901978979672e-16
5326	5326	ko:K18301	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5327	5327	ko:K18302	1.1731691284193236e-11	25.168727279156048	1.664661243590828e-11
5328	5328	ko:K18303	2.4747044020785613e-24	54.355921276472806	4.866018572379764e-24
5329	5329	ko:K18305	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5330	5330	ko:K18306	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5331	5331	ko:K18320	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5332	5332	ko:K18321	2.680671546003507e-49	111.84060221670764	8.830362667937357e-49
5333	5333	ko:K18322	1.9293865385205642e-44	100.65654199503687	5.837704356303948e-44
5334	5334	ko:K18323	3.724499883296061e-54	123.0246624383784	1.3439346752034728e-53
5335	5335	ko:K18324	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5336	5336	ko:K18325	2.9811084408876483e-18	40.35423648250608	5.004178470498253e-18
5337	5337	ko:K18326	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
5338	5338	ko:K18330	2.9156921698146068e-24	54.19193498919036	5.7276197256986524e-24
5339	5339	ko:K18331	6.823990222607415e-31	69.459693505422	1.6056293430843177e-30
5340	5340	ko:K18332	2.0840653628205086e-32	72.94840248829286	5.043076018167953e-32
5341	5341	ko:K18333	2.3164446181009805e-09	19.8832323189333	2.949471358084935e-09
5342	5342	ko:K18334	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5343	5343	ko:K18335	8.582503881676756e-14	30.086465603288936	1.2472723264476632e-13
5344	5344	ko:K18344	0.00022228396691067562	8.411554863253839	0.00023501878606759438
5345	5345	ko:K18345	3.2432400199444316e-11	24.151863186647642	4.579703065729323e-11
5346	5346	ko:K18346	8.631408502520177e-32	71.52731527400591	2.079616197205707e-31
5347	5347	ko:K18348	2.661760746552042e-13	28.954618370317192	3.860025584408133e-13
5348	5348	ko:K18349	3.3720739633678415e-27	60.95426953637084	7.181333741242532e-27
5349	5349	ko:K18350	3.3720739633678415e-27	60.95426953637084	7.181333741242532e-27
5350	5350	ko:K18353	3.0883067490189955e-08	17.293057780901098	3.8663783104289716e-08
5351	5351	ko:K18356	7.86846699866619e-30	67.01468953687875	1.7379270836635812e-29
5352	5352	ko:K18357	9.994717496755682e-35	78.28842155169534	2.508710942344206e-34
5353	5353	ko:K18360	1.3886566672347909e-39	89.47248177336611	3.848167978357107e-39
5355	5355	ko:K18364	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5357	5357	ko:K18369	3.782800648677721e-23	51.62899249122301	7.329923964088677e-23
5358	5358	ko:K18370	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5360	5360	ko:K18429	0.00012503994317040196	8.986877326342503	0.00013277638332843204
5361	5361	ko:K18430	0.0005000763904267051	7.600749690358478	0.0005262741401828276
5362	5362	ko:K18431	0.00022228396691067562	8.411554863253839	0.00023501878606759438
5364	5364	ko:K18446	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
5365	5365	ko:K18455	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5366	5366	ko:K18456	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5367	5367	ko:K18457	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5368	5368	ko:K18459	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5369	5369	ko:K18471	7.241185813773882e-13	27.953821229503646	1.040251945627024e-12
5370	5370	ko:K18474	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
5371	5371	ko:K18475	1.3335317763703688e-41	94.11815791910074	3.907484071650526e-41
5372	5372	ko:K18476	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5373	5373	ko:K18478	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5374	5374	ko:K18479	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5375	5375	ko:K18480	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5376	5376	ko:K18530	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5377	5377	ko:K18531	3.966084693524307e-06	12.437731173196974	4.906158069296069e-06
5378	5378	ko:K18534	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5379	5379	ko:K18546	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5380	5380	ko:K18552	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5381	5381	ko:K18554	0.00012503994317040196	8.986877326342503	0.00013277638332843204
5382	5382	ko:K18555	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5383	5383	ko:K18567	9.153097758067465e-50	112.91516227491667	3.0662126825412445e-49
5384	5384	ko:K18568	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5385	5385	ko:K18572	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5386	5386	ko:K18574	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
5387	5387	ko:K18581	4.828175962620433e-61	138.88322192378968	1.9880533684795292e-60
5389	5389	ko:K18640	0.0003472993965148416	7.965323335863778	0.00036612240234797566
5390	5390	ko:K18650	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5391	5391	ko:K18652	2.9811084408876483e-18	40.35423648250608	5.004178470498253e-18
5392	5392	ko:K18653	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5393	5393	ko:K18657	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5396	5396	ko:K18672	1.3130749426420923e-53	121.76463825758051	4.67744777533029e-53
5397	5397	ko:K18673	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5398	5398	ko:K18675	2.3164446181009805e-09	19.8832323189333	2.949471358084935e-09
5399	5399	ko:K18676	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5401	5401	ko:K18682	3.2607418859580785e-74	169.20934213969164	1.6704486233499287e-73
5402	5402	ko:K18691	1.0174259839422258e-39	89.78354273413339	2.8806695950157195e-39
5403	5403	ko:K18692	1.5013930243791744e-32	73.27632961574103	3.6359822373008703e-32
5404	5404	ko:K18697	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
5405	5405	ko:K18698	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5406	5406	ko:K18699	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5408	5408	ko:K18702	1.4589816638006474e-07	15.740356949145276	1.8143252799079695e-07
5410	5410	ko:K18707	2.2853669414201816e-61	139.63116407412855	9.480327183535175e-61
5411	5411	ko:K18765	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5413	5413	ko:K18778	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
5414	5414	ko:K18783	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5415	5415	ko:K18784	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5416	5416	ko:K18785	5.246509263304746e-70	159.52339355635286	2.5231838505705006e-69
5417	5417	ko:K18795	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5418	5418	ko:K18800	9.994717496755682e-35	78.28842155169534	2.508710942344206e-34
5419	5419	ko:K18814	1.0198101959942913e-09	20.70364930932424	1.3212892939008295e-09
5420	5420	ko:K18815	1.6299675263083388e-15	34.05021630280069	2.635042489100578e-15
5421	5421	ko:K18816	3.432643830791241e-12	26.397690355512438	4.893394311600264e-12
5422	5422	ko:K18821	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
5423	5423	ko:K18824	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5424	5424	ko:K18827	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5425	5425	ko:K18828	1.4682522992308917e-25	57.180554543464986	3.054662763119753e-25
5426	5426	ko:K18829	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5428	5428	ko:K18831	3.0735230683226894e-24	54.139217748965535	6.0241445424226224e-24
5429	5429	ko:K18833	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5430	5430	ko:K18837	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5431	5431	ko:K18838	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5432	5432	ko:K18841	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5433	5433	ko:K18842	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5434	5434	ko:K18843	4.0183039004595835e-18	40.05567177560176	6.723142544542836e-18
5435	5435	ko:K18844	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5437	5437	ko:K18850	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
5438	5438	ko:K18851	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5439	5439	ko:K18855	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5440	5440	ko:K18856	1.6469137371809202e-10	22.526947855841613	2.3159606306420696e-10
5441	5441	ko:K18862	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5442	5442	ko:K18866	7.23768259660658e-08	16.44137967213398	9.016933971006205e-08
5443	5443	ko:K18887	7.86846699866619e-30	67.01468953687875	1.7379270836635812e-29
5444	5444	ko:K18888	9.878212026535609e-41	92.11565728634709	2.828215190961854e-40
5445	5445	ko:K18889	5.707115343577339e-47	106.47978566847489	1.8071057214521114e-46
5446	5446	ko:K18890	8.825832475548815e-39	87.62313569689042	2.416258962363163e-38
5447	5447	ko:K18891	4.5273571478567275e-17	37.633808222723445	7.450743283620244e-17
5448	5448	ko:K18892	4.5273571478567275e-17	37.633808222723445	7.450743283620244e-17
5449	5449	ko:K18893	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5450	5450	ko:K18898	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5451	5451	ko:K18899	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5452	5452	ko:K18900	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5453	5453	ko:K18901	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5454	5454	ko:K18906	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5455	5455	ko:K18907	2.3164446181009805e-09	19.8832323189333	2.949471358084935e-09
5456	5456	ko:K18908	1.0423614569785884e-08	18.379191973077436	1.3105989425216111e-08
5457	5457	ko:K18909	9.940608596027031e-23	50.662828893104376	1.8938466687766674e-22
5458	5458	ko:K18910	0.001998888844234261	6.21516383069564	0.0020999986194484427
5459	5459	ko:K18912	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5460	5460	ko:K18916	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5461	5461	ko:K18917	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5462	5462	ko:K18918	1.014209651651906e-18	41.432422033041966	1.7256491351489108e-18
5463	5463	ko:K18923	9.994717496755682e-35	78.28842155169534	2.508710942344206e-34
5464	5464	ko:K18924	7.23768259660658e-08	16.44137967213398	9.016933971006205e-08
5465	5465	ko:K18925	7.23768259660658e-08	16.44137967213398	9.016933971006205e-08
5466	5466	ko:K18926	3.74286522805225e-37	83.87579701890365	1.002296121165915e-36
5467	5467	ko:K18928	5.685424243607574e-45	101.87842343522898	1.744346236383756e-44
5468	5468	ko:K18929	5.685424243607574e-45	101.87842343522898	1.744346236383756e-44
5469	5469	ko:K18930	3.432643830791241e-12	26.397690355512438	4.893394311600264e-12
5471	5471	ko:K18935	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
5472	5472	ko:K18939	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
5473	5473	ko:K18940	2.6844346882357408e-31	70.3926677214409	6.325973590315532e-31
5474	5474	ko:K18954	1.3886566672347909e-39	89.47248177336611	3.848167978357107e-39
5475	5475	ko:K18955	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
5476	5476	ko:K18967	3.338470349771119e-16	35.635848764931026	5.445901978979672e-16
5477	5477	ko:K18968	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5478	5478	ko:K18979	6.567189164732904e-66	150.08853022546313	2.9499390038356675e-65
5479	5479	ko:K18981	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5480	5480	ko:K18986	1.1731691284193236e-11	25.168727279156048	1.664661243590828e-11
5481	5481	ko:K18988	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5482	5482	ko:K18991	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5483	5483	ko:K18997	3.2226551316291156e-27	60.99959191601805	6.877467081675929e-27
5484	5484	ko:K19000	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5485	5485	ko:K19002	6.002139543881609e-29	64.98285170051567	1.3152757147840706e-28
5486	5486	ko:K19003	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5487	5487	ko:K19005	3.221159555720074e-66	150.80087473240283	1.4522475789475271e-65
5488	5488	ko:K19033	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5489	5489	ko:K19046	1.0234341869403052e-31	71.35697406072723	2.4351771896633978e-31
5490	5490	ko:K19048	9.878212026535609e-41	92.11565728634709	2.828215190961854e-40
5491	5491	ko:K19049	3.891182907429544e-34	76.92917996107947	9.675843211777927e-34
5492	5492	ko:K19051	2.3164446181009805e-09	19.8832323189333	2.949471358084935e-09
5493	5493	ko:K19052	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5494	5494	ko:K19055	5.077787620294545e-50	113.504378990789	1.7226802186901816e-49
5495	5495	ko:K19068	1.1421452586781469e-23	52.82654883897712	2.2321926634516765e-23
5497	5497	ko:K19075	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5498	5498	ko:K19078	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5499	5499	ko:K19079	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5500	5500	ko:K19080	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5502	5502	ko:K19082	0.001998888844234261	6.21516383069564	0.0020999986194484427
5503	5503	ko:K19083	9.994717496755682e-35	78.28842155169534	2.508710942344206e-34
5504	5504	ko:K19084	9.994717496755682e-35	78.28842155169534	2.508710942344206e-34
5505	5505	ko:K19088	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5506	5506	ko:K19090	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5507	5507	ko:K19091	1.55003132239142e-22	50.218596907147564	2.9393506382829556e-22
5508	5508	ko:K19092	3.432643830791241e-12	26.397690355512438	4.893394311600264e-12
5509	5509	ko:K19100	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5510	5510	ko:K19101	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5512	5512	ko:K19115	7.724251580035279e-11	23.28407108768747	1.088716112971616e-10
5513	5513	ko:K19116	0.00022228396691067562	8.411554863253839	0.00023501878606759438
5514	5514	ko:K19117	1.4664079790139157e-18	41.063715815138195	2.493666857457192e-18
5515	5515	ko:K19118	1.1421452586781469e-23	52.82654883897712	2.2321926634516765e-23
5516	5516	ko:K19119	3.782800648677721e-23	51.62899249122301	7.329923964088677e-23
5517	5517	ko:K19123	9.940608596027031e-23	50.662828893104376	1.8938466687766674e-22
5518	5518	ko:K19124	9.940608596027031e-23	50.662828893104376	1.8938466687766674e-22
5519	5519	ko:K19125	9.940608596027031e-23	50.662828893104376	1.8938466687766674e-22
5520	5520	ko:K19126	9.940608596027031e-23	50.662828893104376	1.8938466687766674e-22
5525	5525	ko:K19131	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5526	5526	ko:K19132	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5528	5528	ko:K19136	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5529	5529	ko:K19137	7.23768259660658e-08	16.44137967213398	9.016933971006205e-08
5530	5530	ko:K19138	0.0003472993965148416	7.965323335863778	0.00036612240234797566
5531	5531	ko:K19139	0.0005000763904267051	7.600749690358478	0.0005262741401828276
5532	5532	ko:K19140	0.0005000763904267051	7.600749690358478	0.0005262741401828276
5533	5533	ko:K19142	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5534	5534	ko:K19147	5.759305895621942e-12	25.880204152714267	8.208250109903613e-12
5536	5536	ko:K19156	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5537	5537	ko:K19157	3.0735230683226894e-24	54.139217748965535	6.0241445424226224e-24
5538	5538	ko:K19158	3.782800648677721e-23	51.62899249122301	7.329923964088677e-23
5539	5539	ko:K19159	2.968584695595122e-20	44.96361655411412	5.458739024583228e-20
5540	5540	ko:K19162	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
5541	5541	ko:K19163	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5542	5542	ko:K19164	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5544	5544	ko:K19166	4.5273571478567275e-17	37.633808222723445	7.450743283620244e-17
5546	5546	ko:K19168	2.6419050185900876e-21	47.382786697992564	4.923038944313098e-21
5547	5547	ko:K19169	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5548	5548	ko:K19170	2.3164446181009805e-09	19.8832323189333	2.949471358084935e-09
5549	5549	ko:K19171	3.2432400199444316e-11	24.151863186647642	4.579703065729323e-11
5550	5550	ko:K19172	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
5551	5551	ko:K19173	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
5552	5552	ko:K19174	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
5553	5553	ko:K19175	2.3164446181009805e-09	19.8832323189333	2.949471358084935e-09
5554	5554	ko:K19180	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5555	5555	ko:K19200	1.0423614569785884e-08	18.379191973077436	1.3105989425216111e-08
5556	5556	ko:K19215	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5557	5557	ko:K19217	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
5558	5558	ko:K19220	2.3164446181009805e-09	19.8832323189333	2.949471358084935e-09
5559	5559	ko:K19221	1.3126460142090051e-64	147.09340099340184	5.744701520756125e-64
5560	5560	ko:K19222	2.359837182671743e-23	52.10086451259881	4.58570327251182e-23
5561	5561	ko:K19223	2.402753705802236e-29	65.89835223979023	5.280370141840136e-29
5562	5562	ko:K19224	3.782800648677721e-23	51.62899249122301	7.329923964088677e-23
5563	5563	ko:K19225	8.153746371255768e-49	110.72819205762009	2.650291990275018e-48
5564	5564	ko:K19226	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5565	5565	ko:K19227	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5566	5566	ko:K19229	2.680671546003507e-49	111.84060221670764	8.830362667937357e-49
5567	5567	ko:K19230	7.189797950652863e-64	145.3927828817199	3.0848663896113506e-63
5568	5568	ko:K19231	8.582503881676756e-14	30.086465603288936	1.2472723264476632e-13
5569	5569	ko:K19234	1.4682522992308917e-25	57.180554543464986	3.054662763119753e-25
5570	5570	ko:K19235	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
5571	5571	ko:K19236	1.044641256626595e-42	96.66490037436657	3.0965249053464674e-42
5572	5572	ko:K19238	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
5573	5573	ko:K19242	2.3164446181009805e-09	19.8832323189333	2.949471358084935e-09
5574	5574	ko:K19265	1.1521226779549132e-68	156.4341802757109	5.396831535038038e-68
5575	5575	ko:K19267	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
5576	5576	ko:K19268	3.338470349771119e-16	35.635848764931026	5.445901978979672e-16
5577	5577	ko:K19270	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
5578	5578	ko:K19271	5.844630899963674e-33	74.21978462386934	1.4238589870408522e-32
5579	5579	ko:K19273	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5580	5580	ko:K19279	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5581	5581	ko:K19285	1.3998129950210414e-53	121.70067127597011	4.974857436481393e-53
5582	5582	ko:K19286	6.002139543881609e-29	64.98285170051567	1.3152757147840706e-28
5583	5583	ko:K19290	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5584	5584	ko:K19291	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5585	5585	ko:K19292	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5586	5586	ko:K19293	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5587	5587	ko:K19294	2.4229521015605943e-40	91.21841704636032	6.901639947123087e-40
5588	5588	ko:K19295	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5589	5589	ko:K19296	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5591	5591	ko:K19300	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5592	5592	ko:K19302	1.585408269316673e-110	252.82351827201953	1.515412865226717e-109
5593	5593	ko:K19303	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
5594	5594	ko:K19304	2.9811084408876483e-18	40.35423648250608	5.004178470498253e-18
5595	5595	ko:K19309	9.007072366984028e-36	80.69505326048939	2.346357669749623e-35
5596	5596	ko:K19310	1.0198101959942913e-09	20.70364930932424	1.3212892939008295e-09
5597	5597	ko:K19333	1.1731691284193236e-11	25.168727279156048	1.664661243590828e-11
5598	5598	ko:K19334	1.0234341869403052e-31	71.35697406072723	2.4351771896633978e-31
5599	5599	ko:K19335	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5600	5600	ko:K19336	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
5601	5601	ko:K19337	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
5602	5602	ko:K19338	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
5603	5603	ko:K19339	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
5604	5604	ko:K19340	1.55003132239142e-22	50.218596907147564	2.9393506382829556e-22
5605	5605	ko:K19341	3.2226551316291156e-27	60.99959191601805	6.877467081675929e-27
5606	5606	ko:K19342	7.189797950652863e-64	145.3927828817199	3.0848663896113506e-63
5607	5607	ko:K19349	0.00012503994317040196	8.986877326342503	0.00013277638332843204
5608	5608	ko:K19350	1.2086275679226047e-40	91.91391824527803	3.4443074924008368e-40
5609	5609	ko:K19353	6.2761722058207584e-114	260.65794032804087	6.419717379810315e-113
5610	5610	ko:K19354	1.6299675263083388e-15	34.05021630280069	2.635042489100578e-15
5611	5611	ko:K19355	4.0183039004595835e-18	40.05567177560176	6.723142544542836e-18
5612	5612	ko:K19405	6.961674210061131e-25	55.62420733200913	1.3821833404097392e-24
5613	5613	ko:K19411	3.252164321781798e-22	49.47755132600681	6.155703058250564e-22
5614	5614	ko:K19416	9.940608596027031e-23	50.662828893104376	1.8938466687766674e-22
5615	5615	ko:K19418	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
5616	5616	ko:K19419	7.031639835182774e-07	14.16767570986455	8.712407941388243e-07
5617	5617	ko:K19422	1.8780456580444993e-14	31.605959609368327	2.7787456524604317e-14
5618	5618	ko:K19423	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
5619	5619	ko:K19424	3.2432400199444316e-11	24.151863186647642	4.579703065729323e-11
5621	5621	ko:K19426	0.0005000763904267051	7.600749690358478	0.0005262741401828276
5622	5622	ko:K19427	0.00312157241115363	5.769418426181116	0.003278908651318068
